run_kind,step_index,detected_mask,shared_found,accepted_candidate_count,fused_candidate_count,fused_candidates,new_found_candidate_count,found_update_trace,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection,adapter_module,mainline_step,detected_mask_returned_to_mainline,live_capture_primary_detection_source,replay_events_used_for_detection,planned_path_source
target,1,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 600, ""source_policy_step"": 1, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,1,[false],True,False,baseline_GP_mainline_planner
target,2,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 888, ""source_policy_step"": 2, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,2,[false],True,False,baseline_GP_mainline_planner
target,3,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 704, ""source_policy_step"": 3, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,3,[false],True,False,baseline_GP_mainline_planner
target,4,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 544, ""source_policy_step"": 4, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,4,[false],True,False,baseline_GP_mainline_planner
target,5,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 720, ""source_policy_step"": 5, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,5,[false],True,False,baseline_GP_mainline_planner
target,6,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 720, ""source_policy_step"": 6, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,6,[false],True,False,baseline_GP_mainline_planner
target,7,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 552, ""source_policy_step"": 7, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,7,[false],True,False,baseline_GP_mainline_planner
target,8,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 808, ""source_policy_step"": 8, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,8,[false],True,False,baseline_GP_mainline_planner
target,9,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 680, ""source_policy_step"": 9, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,9,[false],True,False,baseline_GP_mainline_planner
target,10,[false],False,0,0,[],0,"{""actor_truth_used_for_detection"": false, ""adapter_id"": ""phase5e_target"", ""detected_mask_from_adapter"": [false], ""detection_source"": ""holoocean_sensor_event_candidate_fusion"", ""episode_id"": ""phase5e_target"", ""found_mask_before_adapter"": [false], ""known_teammate_count"": 2, ""recommended_rule_id"": ""sphere_blob_local_range_scaled_any_hit"", ""source_accepted_candidate_count"": 0, ""source_accepted_event_count"": 0, ""source_fused_candidate_count"": 0, ""source_fused_world_position_first_cluster"": null, ""source_per_agent_event_count"": 552, ""source_policy_step"": 10, ""source_raw_sensor_detection_count"": 0, ""source_reporter_usv_ids_first_cluster"": [], ""source_shared_found"": false, ""source_teammate_rejected_count"": 0, ""target_truth_used_for_detection"": false, ""teammate_truth_used_for_detection"": false, ""truth_used_for_detection"": false}",False,False,False,False,baseline_GP.holoocean_bridge.mainline_perception_adapter,10,[false],True,False,baseline_GP_mainline_planner
